,Date,Price
1922,1988-07-25,1.2753
1923,1988-07-26,1.2753
1924,1988-07-27,1.2753
1925,1988-07-28,1.2678
1926,1988-07-29,1.2902
1927,1988-08-01,1.3275
1928,1988-08-02,1.3424
1929,1988-08-03,1.3349
1930,1988-08-04,1.3349
1931,1988-08-05,1.3275
1932,1988-08-08,1.3275
1933,1988-08-09,1.3126
1934,1988-08-10,1.3051
1935,1988-08-11,1.2603
1936,1988-08-12,1.2827
1937,1988-08-15,1.2627
1938,1988-08-16,1.2254
1939,1988-08-17,1.2702
1940,1988-08-18,1.2553
1941,1988-08-19,1.2702
1942,1988-08-22,1.203
1943,1988-08-23,1.188
1944,1988-08-24,1.188
1945,1988-08-25,1.203
1946,1988-08-26,1.1955
1947,1988-08-29,1.2179
1948,1988-08-30,1.2179
1949,1988-08-31,1.2254
1950,1988-09-01,1.188
1951,1988-09-02,1.1805
1952,1988-09-06,1.1955
1953,1988-09-07,1.1656
1954,1988-09-08,1.1432
1955,1988-09-09,1.1581
1956,1988-09-12,1.2254
1957,1988-09-13,1.203
1958,1988-09-14,1.2478
1959,1988-09-15,1.2553
1960,1988-09-16,1.2403
1961,1988-09-19,1.2553
1962,1988-09-20,1.2478
1963,1988-09-21,1.2478
1964,1988-09-22,1.2851
1965,1988-09-23,1.3001
1966,1988-09-26,1.3076
1967,1988-09-27,1.2702
1968,1988-09-28,1.3001
1969,1988-09-29,1.3076
1970,1988-09-30,1.315
1971,1988-10-03,1.2851
1972,1988-10-04,1.2627
1973,1988-10-05,1.2328
1974,1988-10-06,1.2104
1975,1988-10-07,1.1656
1976,1988-10-10,1.1805
1977,1988-10-11,1.1432
1978,1988-10-12,1.1507
1979,1988-10-13,1.1507
1980,1988-10-14,1.1805
1981,1988-10-17,1.1507
1982,1988-10-18,1.1656
1983,1988-10-19,1.188
1984,1988-10-20,1.1955
1985,1988-10-21,1.2328
1986,1988-10-24,1.2328
1987,1988-10-25,1.203
1988,1988-10-26,1.1955
1989,1988-10-27,1.1581
1990,1988-10-28,1.1656
1991,1988-10-31,1.1581
1992,1988-11-01,1.1507
1993,1988-11-02,1.1432
1994,1988-11-03,1.1133
1995,1988-11-04,1.0983
1996,1988-11-07,1.1133
1997,1988-11-08,1.1208
1998,1988-11-09,1.1432
1999,1988-11-10,1.1805
2000,1988-11-11,1.1656
2001,1988-11-14,1.1581
2002,1988-11-15,1.1656
2003,1988-11-16,1.1656
2004,1988-11-17,1.1357
2005,1988-11-18,1.1507
2006,1988-11-21,1.1237
2007,1988-11-22,1.0938
2008,1988-11-23,1.0713
2009,1988-11-25,1.0863
2010,1988-11-28,1.0938
2011,1988-11-29,1.0938
2012,1988-11-30,1.1012
2013,1988-12-01,1.1312
2014,1988-12-02,1.1462
